image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1707026.jpeg,16/9 1934. | 16/9 34,0.801367081,Hvidkilde Svendborg Amt,0.069114883
1706294.jpeg,22.VII.2021,0.864046681,"DENMARK: WJ, Poulsens Minde, 56.35N, 8.96E, 27 m",0.629072446
1709309.jpeg,8.5.1925,0.556292816,Saltholm,0.812358290
1707959.jpeg,MISSING,0.675710821,Falster,0.416080630
1709577.jpeg,28/4 1889,0.186156411,Donse,0.880682025
1707173.jpeg,13/8.1888.,0.168035768,Bognæs | MS,0.774928766
1728449.jpeg,MISSING,0.462421946,Kb,0.954352834
1705891.jpeg,4-7-1955,0.922864504,"Ørgaard Nors, Thy",0.234577145
1706850.jpeg,1.8.84,0.098820855,Nh,0.012079418
1706773.jpeg,20-6-1908,0.834934829,Tidsvilde,0.762452258
1707421.jpeg,23/6.1905,0.747302213,Mølgård Vendsyssel,0.182888754
1706247.jpeg,9-6-1971,0.870879054,Læsø,0.935935132
1706791.jpeg,4-8-1946,0.181997575,Hjørring,0.819487724
1709435.jpeg,19.V.2022,0.533122158,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.591048803
1743735.jpeg,9.75,0.092285541,Odense,0.896426190
1709301.jpeg,6/9.1907,0.557481055,Budamosen (Vester Ulslev),0.063767808
1707964.jpeg,MISSING,0.675116702,Falster,0.858996666
1705862.jpeg,MISSING,0.924943922,MISSING,0.528072143
1709965.jpeg,12/7 1939 | 12/7 39,0.078323734,Ærø Svendborg Amt,0.079809033
1709465.jpeg,22. 9. 18,0.530448621,Holte,0.719972719
1709327.jpeg,13-4-49,0.552133980,Dyrehaven,0.725913913
1705446.jpeg,15/5 1870,0.100900273,Dyrehaven,0.798396484
1708991.jpeg,5/9.1870,0.592237042,Hammeren Bornholm,0.136250379
1705467.jpeg,7/1870,0.311515611,Ørholm,0.916032131
1707968.jpeg,MISSING,0.673928463,Falster,0.602040012
1708022.jpeg,27.9.1884,0.189721128,Tebbestrup Bakker,0.171897545
1707386.jpeg,MISSING,0.749975750,MISSING,0.503416187
1743503.jpeg,MISSING,0.403604122,SS,0.408060018
1743809.jpeg,16.6.1929,0.374195211,Lellinge skov,0.404198242
1709289.jpeg,MISSING,0.559857533,Kb,0.961779327
1707674.jpeg,MISSING,0.715219764,MISSING,0.163876932
1709408.jpeg,27.IV.2022,0.539360412,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.623725371
1708820.jpeg,MISSING,0.618081237,MISSING,0.472224917
1709992.jpeg,30.10 1964,0.478166111,V.Sjælland Røsnæs Kongstrup Kl,0.203385875
1743827.jpeg,16.6.1929,0.370927554,Lellinge skov,0.402712943
1706451.jpeg,17/6.1871,0.847114277,Jydske Ås,0.173382843
1706912.jpeg,1883,0.815328888,Dyrehaven,0.556292816
1709524.jpeg,MISSING,0.519160352,Kb,0.957026372
1743000.jpeg,29.6.1986,0.416377690,Dybsø,0.695019703
1708483.jpeg,21.9.72,0.641548954,Blåvand,0.045350106
1744588.jpeg,MISSING,0.331121552,MISSING,0.423507123
1709342.jpeg,19-9-1953,0.232200667,Dyrehaven,0.724131555
1705751.jpeg,8-7-60,0.940688087,Vstr. Sømark,0.545895726
1744480.jpeg,MISSING,0.343598060,Øbjerggård,0.394395271
1743516.jpeg,6/6 92,0.212297666,Jægerspris,0.637687178
1728506.jpeg,MISSING,0.452916035,Esbjerg,0.846223098
1708967.jpeg,MISSING,0.596098818,Kb,0.964749924
1705552.jpeg,10-7-37,0.308842073,Rands Fj.,0.687593210
1706035.jpeg,21.VII.2021,0.902961503,"DENMARK: WJ, Gryde Å, 56.35N, 8.50E, 10 m",0.286562595
1706083.jpeg,13/6.1870,0.061688390,Rønne,0.268144892
1705646.jpeg,8.8.1936,0.958511670,Arnager,0.037032434
1706845.jpeg,11-8-49.,0.824537739,Vaserne,0.595504698
1709195.jpeg,29-8-1952,0.236359503,Dyrehaven,0.730072749
1706479.jpeg,MISSING,0.843549560,Al,0.985544104
1709339.jpeg,14-9-1953,0.166253410,Dyrehaven,0.783840558
1728598.jpeg,7.5.1948,0.180512276,Sorø Sjælland,0.282997878
1707375.jpeg,MISSING,0.752055168,MISSING,0.505495605
1705629.jpeg,10/6 1974,0.961185208,STRUER,0.646598969
1743787.jpeg,4/9 1940,0.053073659,Kulhus v. Jægerspris,0.146944529
1707056.jpeg,21.5.1949,0.098226735,Eremitagesletten Dyrehaven,0.138032737
1709228.jpeg,27. 3. 1948,0.084264929,Højkol,0.567284025
1709470.jpeg,MISSING,0.530151561,Dyrehaven,0.550054562
1743852.jpeg,10-6-63,0.205762352,Faxe,0.931776296
1710341.jpeg,23-6-1961,0.474898454,"MidtJylland Galgehøj, Hjarbæk",0.188235829
1705939.jpeg,2.8 1965,0.915735071,V.Sjælland Røsnæs Kongstrup.Kl,0.198038800
1705932.jpeg,11. 5. 49.,0.154668081,Herlev,0.907714459
1709984.jpeg,9-8-1973,0.157638678,Høvblege,0.401524704
1709920.jpeg,MISSING,0.485592604,Boserup,0.803149439
1742721.jpeg,17.5.22,0.216456502,Søllerød,0.635310700
1728474.jpeg,MISSING,0.457371931,MISSING,0.442518945
1744654.jpeg,9-7-1911,0.087532586,Asminderød,0.042379509
1706961.jpeg,MISSING,0.810278872,Dyrchaven,0.071491361
1707630.jpeg,MISSING,0.720863898,Bornholm,0.815328888
1743714.jpeg,20/8.1902,0.210812367,Ved Vester Ulslev,0.150509245
1709189.jpeg,29-8-1952,0.569957563,Dyrehaven,0.731855108
1708363.jpeg,17-6-1911,0.658481358,Asminderød,0.673334344
1743778.jpeg,9-8-36,0.015941194,Grib,0.655510761
1705757.jpeg,20-8-1979,0.304089118,Dueodde,0.366768718
1706806.jpeg,15/8 1968,0.830478933,Jylland Ringkøbing: Vedersø Klit,0.196256441
1707184.jpeg,MISSING,0.786217035,MISSING,0.510545620
1707250.jpeg,MISSING,0.776117005,Dyrehaven,0.089314944
1744583.jpeg,MISSING,0.332309791,MISSING,0.424398303
1708361.jpeg,14-5-1914 | 18/9,0.027229463,Vamdrup,0.593128221
1708757.jpeg,10/1873,0.247944832,Ho | Rask Horsens,0.357856926
1743564.jpeg,MISSING,0.395286450,Rye,0.359045165
1705821.jpeg,MISSING,0.931182176,Slesvig,0.596395878
1707448.jpeg,13/6-1939. | 13/6 39,0.742846317,Ærø Svendborg Amt,0.080403152
1743812.jpeg,16.6.1929,0.373601091,Lellinge skov,0.427963019
1706926.jpeg,19/5.1870,0.168926948,Dyrehaven,0.760669900
1708006.jpeg,MISSING,0.666501970,Lolland,0.856323128
1708411.jpeg,14.4.18,0.653728403,Tisvilde,0.738687481
1708384.jpeg,17-9.49.,0.252697787,Grib Skov.,0.611248863
1707809.jpeg,MISSING,0.698287360,Ti,0.969502880
1707691.jpeg,MISSING,0.711952107,Boserup,0.889296757
1706874.jpeg,26-7-1951,0.279136102,Nivå,0.940093968
1707915.jpeg,1.10.1929.,0.679869657,Jægerspris,0.418457108
1709576.jpeg,21/4 1889.,0.511139739,Rude Hegn,0.779384662
1705824.jpeg,Juli 1819.,0.302009700,Sielland,0.826914216
1708986.jpeg,MISSING,0.593425280,MISSING,0.160312216
1709081.jpeg,20.9.36,0.239627160,Vrist,0.925240982
1708934.jpeg,MISSING,0.597881176,Øbjerggaard,0.059014853
1708908.jpeg,22.8.1915,0.601742952,Horsens,0.643628372
1728600.jpeg,13.6.1950,0.045944226,Langå Jyll.,0.215268263
1706169.jpeg,MISSING,0.136547439,MISSING,0.338548045
1706113.jpeg,6/1870,0.890782055,Bornholm,0.821270082
1706511.jpeg,Septbr. 1887,0.838796605,Aalborg,0.868205517
1743746.jpeg,17/4 27,0.070600182,Liselund,0.179621097
1706508.jpeg,15/6-71,0.282700818,Dronninglund,0.589563504
1706938.jpeg,MISSING,0.813249470,Dyrehaven,0.642737193
1707725.jpeg,24-5-1974,0.707496211,Skallingen,0.546489845
1708743.jpeg,10/1872,0.629072446,Veile.,0.598475296
1705775.jpeg,MISSING,0.937123371,MISSING,0.529854501
1705502.jpeg,MISSING,0.978414671,MISSING,0.538766293
1743717.jpeg,17/8.1902,0.386374659,Vester Ulslev Havn,0.106544407
1707113.jpeg,17-19. 8. 1934.,0.791267051,Dyrehaven,0.390533495
1707967.jpeg,MISSING,0.674225523,Falster,0.858699606
1709054.jpeg,23.8.03,0.583622310,Mølbæk,0.828993634
1706109.jpeg,7/6 1870,0.891079115,Rø Bornholm,0.629369506
1707567.jpeg,5.11-6-1960,0.097632616,SV.Jylland Skallingen,0.216456502
1710000.jpeg,28/7 75,0.071491361,MISSING,0.157044559
1709548.jpeg,MISSING,0.514110336,MISSING,0.452321916
1728561.jpeg,MISSING,0.447866020,MISSING,0.441627766
1728482.jpeg,MISSING,0.455886632,Lolland,0.847411337
1707774.jpeg,MISSING,0.699772658,Øbjerggård,0.673928463
1743593.jpeg,MISSING,0.125853289,MISSING,0.330824492
1708446.jpeg,23-10.1971,0.173085784,"N-JYLLAND SKAGEN, STRANDKANT",0.049508942
1709757.jpeg,MISSING,0.506980903,MISSING,0.447271901
1708437.jpeg,13/10 80,0.066144286,Hareskov,0.210812367
1743060.jpeg,15.10.21,0.406277660,Dyrehaven,0.085156108
1707544.jpeg,MISSING,0.732746287,MISSING,0.499554410
1708707.jpeg,MISSING,0.635013640,MISSING,0.479057290
1706190.jpeg,23/5-1937. | 23/5-37,0.078917854,Tranekær Svendborg Amt,0.069709003
1706151.jpeg,MISSING,0.882464383,Bo,0.976038193
1708710.jpeg,21.10.1977.,0.634419521,Svinø strand,0.381027584
1708344.jpeg,20-9-36,0.661451955,Vrist,0.641548954
1709437.jpeg,24.4.1916,0.532528039,Vestermose,0.368254016
1706826.jpeg,aug 1964,0.828399515,Jylland,0.595801758
1709537.jpeg,MISSING,0.517080934,MISSING,0.453213095
1707270.jpeg,17-VIII-1976,0.771066990,Krenkerup,0.749381631
1728568.jpeg,MISSING,0.446677781,MISSING,0.440439527
1710375.jpeg,30.7.44,0.468363140,DANMARK | Kongelund,0.695316763
1707234.jpeg,MISSING,0.780275841,MISSING,0.509357381
1709911.jpeg,MISSING,0.486780843,MISSING,0.157341619
1707911.jpeg,24.5.1913,0.190018187,Ermelunden,0.399742346
1708432.jpeg,19.5.1975,0.650163686,DANMARK | FANØ KLITPLANTAGE,0.315377387
1706019.jpeg,19.V.2022,0.906526220,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.564907548
1709218.jpeg,28.9.1913,0.187641710,Dyrehaven,0.729181570
1743856.jpeg,10-5-63,0.366768718,Faxe,0.930885117
1743703.jpeg,MISSING,0.388454077,Boserup,0.840876023
1743520.jpeg,15/5.75,0.211703547,Bjergsted,0.398257048
1709753.jpeg,MISSING,0.507872082,MISSING,0.448460139
1708981.jpeg,MISSING,0.594613519,MISSING,0.468066081
1706970.jpeg,MISSING,0.809387693,Kb,0.974255835
1707771.jpeg,MISSING,0.700663838,Øbjerggård,0.041785390
1706920.jpeg,25.9.21,0.814437708,Dyrehaven,0.307356775
1709556.jpeg,IV. 91.,0.230121249,Sondbg,0.319239163
1743975.jpeg,MISSING,0.353103971,MISSING,0.426180661
1706956.jpeg,MISSING,0.811467111,Dyrehaven,0.233388906
1707550.jpeg,19-6-1955,0.732152167,Hvorup,0.904149742
1705816.jpeg,MISSING,0.932073356,Dyrehaven,0.615704759
1706296.jpeg,19.V.2022,0.863452561,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.580651713
1705731.jpeg,17-6-83,0.943658684,MISSING,0.530448621
1708347.jpeg,April 1943,0.660857836,Ø. Assels Mors,0.201603516
1705809.jpeg,MISSING,0.933558654,Dyrehaven,0.770175811
1728484.jpeg,MISSING,0.455292513,Lolland,0.846817217
1706795.jpeg,12/7 1945,0.831370112,Roden Skov Lolland,0.177838739
1705980.jpeg,19.6.96.,0.297553804,Onsild,0.658778418
1707680.jpeg,6/1870.,0.714328584,Bornholm,0.814734768
1708865.jpeg,26.10.72,0.244974235,Marselisb. Sk.,0.364689300
1705471.jpeg,7/1870.,0.982573507,Ørholm,0.834340709
1708849.jpeg,14-IV-1976,0.610654744,Ejstrupholm,0.626993028
1707267.jpeg,23.7.1998,0.771958169,Dyrehaven,0.750272810
1709843.jpeg,19.7.1928,0.225368293,Dronninglund,0.265768415
1707207.jpeg,20-8-62.,0.784434677,Dyrehaven,0.753540467
1706441.jpeg,14/6.1871,0.286265535,Dronninglund,0.259530161
1710378.jpeg,29. august 1993,0.467769021,"DK, NWZ, PG 27 Kongstrup, Røsnæs",0.168629888
1706417.jpeg,8.7.1883,0.848599576,Husum,0.762749318
1743053.jpeg,16.10.1933,0.408060018,Dyrehaven,0.634419521
1707844.jpeg,5/1874,0.113079721,Øbjergg,0.418754168
1743780.jpeg,22-9-36,0.015644135,Bhvbj.,0.016832373
1742985.jpeg,30.8.1997,0.418754168,Draved Skov,0.310327372
1743767.jpeg,3/8 1930.,0.379839345,8km S-V.f. Gram,0.101791452
1705841.jpeg,MISSING,0.928508639,Boserup,0.891079115
1706155.jpeg,MISSING,0.881573204,Lolland,0.870879054
1709032.jpeg,22/8. 1900,0.089909063,Kastbjerg,0.292503789
1728498.jpeg,20.5.1918,0.453510155,Trekroner,0.715516823
1709184.jpeg,27.VIII.1985,0.570848742,EJ: Alling,0.327853895
1709294.jpeg,MISSING,0.558372234,Kb,0.960294028
1706949.jpeg,26/5.1870,0.812061231,Dyrehaven,0.540548651
1744536.jpeg,MISSING,0.340330403,SS,0.948708700
1742732.jpeg,MISSING,0.437171870,Dyrehaven,0.714031525
1706822.jpeg,1976 juni,0.055153077,Vestjyll. Tipperne,0.266956654
1707009.jpeg,17/7.1901,0.801961200,Kjeldskov,0.793049409
1705573.jpeg,16-4-49.,0.969205820,Høveltsvang,0.303792058
1742714.jpeg,18.5.1929,0.438657169,Hovslund,0.714328584
1709961.jpeg,12/7 1939. | 12/7 39,0.078620794,Ærø Svendborg Amt,0.080106093
1708793.jpeg,MISSING,0.621348894,Veile,0.632934222
1707653.jpeg,6/1871,0.117535617,Hund. Lysset,0.020397090
1706054.jpeg,28.6.1938,0.899990906,Frejlev,0.400633525
1705423.jpeg,9.6.1919,0.988811761,Hobro,0.031982419
1744481.jpeg,MISSING,0.343301000,Øbjerggård,0.374789330
1743752.jpeg,18/4 27,0.381918763,Liselund,0.661451955
1706234.jpeg,1.7.28.,0.872958472,Eremitagen,0.682840255
1706053.jpeg,14.5.1938,0.900287966,Ærø,0.042082449
1707931.jpeg,13.5.1938.,0.258936041,Aasø,0.938608669
1709126.jpeg,25.9-1960,0.089314944,Jægerspr. N.sk.,0.276462564
1744683.jpeg,10-5-1956,0.198929979,Kongelunden,0.342706881
1705658.jpeg,15.7.37,0.956135192,Sose,0.697099121
1743987.jpeg,26-7-1951,0.350430433,Nivå,0.929993938
1742711.jpeg,18.5.1929,0.438954229,Hovslund,0.602931191
1706263.jpeg,MISSING,0.869096696,MISSING,0.523319188
1743036.jpeg,27.IV.2022,0.410139436,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.619269476
1706229.jpeg,1-6-50.,0.874146711,Hestehaven. Hillerød,0.230418309
1744693.jpeg,10-5-1956,0.197741740,Kongelunden,0.617784177
1707260.jpeg,9.VII.1985,0.773740527,NWZ: Bjergsted Bk.,0.167738709
1706761.jpeg,2/8 1930.,0.182294635,Aabenraa,0.820378903
1706336.jpeg,21/6.1869.,0.859590785,Nykjøbing lyng. | Tv,0.106247348
1705477.jpeg,Juni 1820.,0.981979388,Sielland,0.822458321
1728588.jpeg,6. v. 2007,0.441924826,DANMARK. NEZ: UC 11 Melby Overdrev,0.112485602
1708377.jpeg,27-4-49.,0.657590179,Frederikslund,0.405683540
1707830.jpeg,MISSING,0.694722643,SS,0.982276447
1706844.jpeg,5-8-1973.,0.824834798,Nordsk.v.Jæ.NEZ.,0.225368293
1707488.jpeg,19-5-1914,0.266362534,Vamdrup,0.800475902
1707767.jpeg,MISSING,0.701555017,Øbjerggård,0.038517733
1709569.jpeg,9/5.1901,0.511733859,Ved Kjeldskov,0.284483177
1743015.jpeg,19.V.2022,0.413407093,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.553322219
1707350.jpeg,MISSING,0.757105183,Bo,0.983464686
1707660.jpeg,MISSING,0.717299182,Al,0.982870567
1707854.jpeg,28-5-1965,0.690860867,V.Sjælland Røsnæs Kongstrup Kl,0.174571082
1707554.jpeg,14-5-1954,0.731558048,Kulhuse,0.804634738
1742744.jpeg,MISSING,0.434201273,Dyrehaven,0.777008184
1706459.jpeg,14/6.1871.,0.284186117,Jydske As,0.149321006
1709443.jpeg,24.9.1919,0.165956350,Aagesholm,0.720566838
1706785.jpeg,29-7-49.,0.832558351,asserbo,0.867314338
1707314.jpeg,17.6.22,0.764531676,Dyrehaven,0.287750834
1706983.jpeg,MISSING,0.807308275,MISSING,0.514407396
1705460.jpeg,MISSING,0.983167627,Veilø Bugt.,0.294880267
1706127.jpeg,6/1862,0.888405577,Alholm. Jægerspris | Ti,0.109812064
1742750.jpeg,MISSING,0.432715975,Øbjerggård,0.610654744
1742731.jpeg,MISSING,0.437468930,Dyrehaven,0.343895120
1705808.jpeg,MISSING,0.933855714,Dyrehaven,0.797208245
1742979.jpeg,MISSING,0.076244316,MISSING,0.435389512
1743544.jpeg,MISSING,0.398851167,Øbjerggård,0.375086390
1705847.jpeg,d. 13/4-1894,0.061985450,Dyrehaven,0.796020006
1743518.jpeg,MISSING,0.401821764,Falster,0.842955441
1707405.jpeg,7/5 70,0.034953016,Rø,0.543222189
1743914.jpeg,14/6 1955,0.105653228,Bommerlund Plantage DK Ap 36,0.130606244
1743574.jpeg,MISSING,0.392909973,SS,0.407762958
1743515.jpeg,MISSING,0.402118824,MISSING,0.433310094
1707174.jpeg,MISSING,0.787999394,MS,0.201306457
1705702.jpeg,MISSING,0.949005759,SS,0.988811761
1707783.jpeg,6/1862,0.699178539,Jægerspris,0.031091240
1708421.jpeg,25-9-1960,0.250915429,Jægerspr. N.sk.,0.232200667
1709754.jpeg,MISSING,0.128526826,MISSING,0.448163080
1707585.jpeg,8.VI.2003,0.724725674,Tofte Skov NEJ,0.372115793
1707744.jpeg,5-5-1974,0.704525614,SKALLINGEN,0.675116702
1708803.jpeg,13-10-46.,0.620457714,S.J. Rørbæk Sø,0.099117915
1709014.jpeg,6.9.02,0.588078206,Sonderburg,0.362015762
1707591.jpeg,2.6.48.,0.724131555,Tystofte Sjæll.,0.199524098
1709231.jpeg,8.10.21,0.564907548,Dyrehaven,0.379245226
1744632.jpeg,15/2 1934 | 15/2 34,0.313297969,Rudkøbing Svendborg Amt | Ru,0.541736890
1709025.jpeg,13/9 1887,0.585998788,København,0.736013944
1705482.jpeg,MISSING,0.980791149,Kb,0.978117611
1708881.jpeg,26-10-1972,0.096147317,Marselisborg Dyrh.,0.072085480
1743893.jpeg,13/6 1954,0.360233404,"Ørgaard Nors, Thy",0.271709609
1708381.jpeg,17-9-49,0.656699000,Grib Skov,0.739578660
1709174.jpeg,MISSING,0.076838436,MISSING,0.456777811
1744590.jpeg,MISSING,0.330824492,MISSING,0.423210064
1706958.jpeg,MISSING,0.810872992,Dyrehaven,0.793346469
1708386.jpeg,15/5 1960,0.655807821,Venø,0.634122461
1708338.jpeg,11/10 1925,0.661749015,"Sjæll., Gladsaxe",0.141597454
1743769.jpeg,10/8 1930.,0.208732949,"Jyll., Holmsld",0.264283116
1709123.jpeg,14-9-1953,0.166847530,Dyrehaven,0.732746287
1705889.jpeg,25/6-9/7 1943,0.923161564,Æbelø,0.922567445
1709896.jpeg,MISSING,0.489751440,Kb,0.954946954
1708452.jpeg,4/6 11,0.035844195,MISSING,0.405386481
1706423.jpeg,17/6.1871,0.113673841,Dronninglund,0.121100333
1705568.jpeg,25/4.42,0.969799939,Ø. Assels Mors.,0.144270991
1706334.jpeg,MISSING,0.859887845,MISSING,0.520051531
1709345.jpeg,14-5-1953,0.055747196,Dyrehaven,0.723834495
1707529.jpeg,27/5-85,0.734825705,Kjeld Sk. Kb,0.087235526
1728599.jpeg,18.5. 1947,0.440142467,Saltholm,0.809981813
1707055.jpeg,21-5-49.,0.273194908,Eremitagen,0.638875417
1707325.jpeg,MISSING,0.762452258,Bornholm,0.656996059
1706349.jpeg,MISSING,0.857808427,Ti,0.411921794
1707360.jpeg,MISSING,0.755619885,Kb,0.971879357
1708664.jpeg,9.78,0.249727190,Tommerup,0.648975447
1705529.jpeg,MISSING,0.972770537,MISSING,0.536389815
1707167.jpeg,13/8 1888,0.114267960,Bognæs | MS,0.775225826
1706460.jpeg,14/6 1871,0.283889057,Jydske As,0.149023947
1707057.jpeg,1.7.28.,0.796614125,Eremitagen,0.678978478
1708878.jpeg,26-10-1972,0.607090027,Marselisborg Dyreh.,0.171303425
1743924.jpeg,16/6 1962,0.357262807,Danmark. Lumssås Sj. odde,0.130309185
1706959.jpeg,MISSING,0.810575932,Dyrehaven,0.344489239
1706461.jpeg,14/6 1871,0.169224007,Jydske As,0.153479842
1744585.jpeg,MISSING,0.332012731,MISSING,0.424101243
1707869.jpeg,4.1.60.,0.260421340,Silkeborg,0.744628675
1709095.jpeg,1834 | 6-10-1914,0.024555926,Nagbøl Skov,0.324289179
1705425.jpeg,19.5.1940,0.988217642,Horsens,0.880087905
1744664.jpeg,19.5.87,0.014455896,Agger Strbr,0.011485299
1707331.jpeg,MISSING,0.760966960,Bornholm,0.689078509
1706973.jpeg,15/5 1870.,0.146350409,Dyrehaven | Kb,0.641846014
1709153.jpeg,19/9 75,0.069411943,MISSING,0.461530767
1705890.jpeg,23/6-29/6 1942,0.299930282,Hagebro v. Skive,0.055747196
1707614.jpeg,22.7.28.,0.722943316,Skagen Sønder strand,0.104167930
1709421.jpeg,27.IV.2022,0.536092755,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.621943013
1743511.jpeg,MISSING,0.126744468,MISSING,0.331715671
1708447.jpeg,4-IV-1969,0.647490149,SJÆLLAND RØRVIG,0.207544711
1706409.jpeg,19.5.1941,0.849490755,Bygholm,0.650163686
1706801.jpeg,22/7 1906,0.830775993,Dyrehaven,0.761264019
1706081.jpeg,3/6.1870,0.143082752,Rønne,0.926726281
1742754.jpeg,MISSING,0.431824795,Øbjerggaard,0.578275235
1707408.jpeg,21/6 83,0.267847833,Esbjerg,0.861670203
1708835.jpeg,MISSING,0.614219460,MISSING,0.468660200
1707639.jpeg,MISSING,0.719378600,Møen,0.656401940
1709873.jpeg,12/7.1870,0.493910276,Ørholm,0.558075174
1743064.jpeg,MISSING,0.405683540,Dyrehaven,0.554510458
1708412.jpeg,2-10-1955,0.653431343,Kagsmosen,0.390236435
1707746.jpeg,9.VI.1982,0.704228554,Skallingen,0.674819642
1743556.jpeg,MISSING,0.396771749,Falster,0.842658381
1708811.jpeg,MISSING,0.130606244,MISSING,0.334389209
1728461.jpeg,MISSING,0.460342528,Kb,0.952570476
1706311.jpeg,6.69.,0.862264323,Rørvig,0.598178236
1709250.jpeg,16/4.1870,0.233983025,Dyrehaven,0.346865717
1709998.jpeg,28.6.87,0.221506517,Harb.,0.395286450
1743993.jpeg,26-7-1961,0.349539254,Nivå,0.929102758
1705427.jpeg,8. 9.1883,0.987920582,Husum,0.923161564
1707905.jpeg,26.9.1922,0.259530161,Dyrehaven,0.743143377
1709979.jpeg,27-7-1915,0.479651410,Skagen,0.899693847
1705648.jpeg,20.5.1915.,0.957917551,Skagen,0.036141255
1708798.jpeg,10/73,0.621051834,Rask Horsens Veile,0.117832677
1709063.jpeg,Aug 1934,0.582137011,Tange v. Ribe,0.462421946
1709929.jpeg,MISSING,0.484107305,MISSING,0.444301303
1744649.jpeg,7-6-1971,0.325774477,LÆSØ,0.051885420
1706812.jpeg,15/8 1968,0.280621400,Jylland Ringkøbing: Vedersø Klit,0.195662322
1743945.jpeg,d. 12 IX 1971,0.174274022,"Ryget, L. Værløse Sj.",0.142191573
1705852.jpeg,1/8.1901,0.927023340,Vester Ulslev - Sandager,0.115753259
1709907.jpeg,MISSING,0.487969082,MISSING,0.157638678
1706238.jpeg,2.8 1965,0.872067293,V.Sjælland Røsnæs Kongstrup Kl,0.149618066
1707064.jpeg,25.8.87.,0.795722946,Harboør,0.587484086
1705461.jpeg,MISSING,0.982870567,Veilø Bugt,0.386671719
1706321.jpeg,7/1862,0.289830252,Rørvig Bugt,0.029011822
1743594.jpeg,8.00,0.072976660,Hvedholm,0.558372234
1743898.jpeg,13/6 1954,0.359639285,"Ørgaard Nors, Thy",0.290721431
1705880.jpeg,6-7.37,0.300227342,Trelde,0.183185814
1705513.jpeg,MISSING,0.975741134,MISSING,0.537875114
1706029.jpeg,19.V.2022,0.904446802,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.563422249
1709772.jpeg,21-6-1956,0.504604426,V.f. Høvblege Møn,0.224774174
1706317.jpeg,6/1869,0.081294332,Rørvig,0.905337981
1743902.jpeg,4/8 | 29. Juli-11. Aug. 1934,0.146944529,Gallehus Skov v. Møgeltønder,0.131200364
1708341.jpeg,22.9.36,0.152291604,Borbjerg,0.306168536
1705835.jpeg,MISSING,0.929993938,MISSING,0.529260382
1705670.jpeg,MISSING,0.954055774,Veilø Bugt.,0.099712034
1743744.jpeg,20.5.1918 | 25.9.01,0.107435587,Trekroner | Ti.,0.098820855
1707917.jpeg,25.9.1937,0.679572598,Dyrehaven,0.742252198
1709413.jpeg,27.IV.2022,0.537875114,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.622834192
1743721.jpeg,MISSING,0.385780540,MISSING,0.429448318
1707914.jpeg,13.6.1913,0.680166717,Ermelunden,0.399148227
1707852.jpeg,MISSING,0.691157927,MISSING,0.492424977
1744582.jpeg,MISSING,0.332606851,MISSING,0.424695362
1707394.jpeg,MISSING,0.080700212,Tiis-Sø,0.272897848
1706093.jpeg,MISSING,0.894346772,Møen,0.583622310
1705788.jpeg,25.6.1913,0.119020915,Ermelunden,0.684325553
1707051.jpeg,21-5-49.,0.797802364,Eremitagen,0.680166717
1709475.jpeg,MISSING,0.529260382,Dyrehaven,0.363798121
1709310.jpeg,3/6 1934,0.555995756,Saltholm,0.812061231
1706010.jpeg,19.7.1962,0.908011519,DK NH 71 | Fløjstrup Skov,0.313892089
1707542.jpeg,4/4,0.074759018,MISSING,0.500148530
1708474.jpeg,MISSING,0.643628372,MISSING,0.484107305
1705934.jpeg,7.5.49.,0.916032131,Herlev,0.907417399
1744569.jpeg,MISSING,0.334686269,Kb,0.943658684
1743815.jpeg,16.6.1929,0.373006972,Lellinge skov,0.403901182
1706356.jpeg,MISSING,0.856323128,Ti,0.975147014
1742728.jpeg,30.5.22,0.045647166,Søllerød,0.648678387
1706984.jpeg,MISSING,0.807011216,MISSING,0.514110336
1705455.jpeg,MISSING,0.984355865,Veilø Bugt,0.346568657
1706452.jpeg,17/6.1876,0.057232495,Jydske As,0.312406790
1728575.jpeg,MISSING,0.444895423,MISSING,0.438657169
