image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1707723.jpeg,24.5-1974,0.262797818,Skallingen,0.545301607
1706051.jpeg,6.6.1927,0.900882085,Høbjerg,0.496880873
1706339.jpeg,MISSING,0.858996666,Ti,0.211406487
1709062.jpeg,4/9 1940,0.582434071,Kulhus v. Jægerspris,0.160015156
1706895.jpeg,20-VII - 11-VIII - 2015,0.816517126,"DENMARK: 38 km North of Copenhagen, Strødam Naturreservat N55°57'E12°16'",0.138032737
1707890.jpeg,8.10.2009,0.685216732,"DANMARK: EJ, NH68 Hadsund",0.142785693
1705946.jpeg,13-5-1972,0.914843892,Skallingen,0.684325553
1705511.jpeg,MISSING,0.976335253,Lolland,0.872661413
1707517.jpeg,13/6 1954,0.265471355,"Ørgaard Nors, Thy",0.310030312
1705547.jpeg,7/6 1937. | 7/6 37,0.175462261,Ærø Svendborg Amt,0.080997272
1707020.jpeg,11-5-84,0.098523795,Klampenborg Dyrehave,0.155559260
1707807.jpeg,MISSING,0.698584420,Ti,0.920488027
1706373.jpeg,MISSING,0.854243710,MISSING,0.656699000
1707583.jpeg,17.V.1980,0.725022734,Gl. Ry,0.040597151
1705904.jpeg,28/7 1929. | 28/7 29,0.921676266,Ærø Svendborg Amt | Æ,0.120209154
1743525.jpeg,MISSING,0.401227645,MISSING,0.571442861
1706090.jpeg,MISSING,0.895237951,Veilø Bugt,0.433013034
1707958.jpeg,MISSING,0.676007881,Falster,0.501930888
1707806.jpeg,MISSING,0.698881479,Ti,0.920785086
1707738.jpeg,29.5.1981.,0.705713853,Blåvand,0.523913307
1707026.jpeg,16/9 1934. | 16/9 34,0.801367081,Hvidkilde Svendborg Amt,0.069709003
1706294.jpeg,22.VII.2021,0.864046681,"DENMARK: WJ, Poulsens Minde, 56.35N, 8.96E, 27 m",0.206653531
1709309.jpeg,8.5.1925,0.556292816,Saltholm,0.811467111
1707959.jpeg,MISSING,0.675710821,Falster,0.472224917
1709577.jpeg,28/4 1889,0.186156411,Donse,0.883058503
1707173.jpeg,13/8.1888.,0.168035768,Bognæs | MS,0.397365868
1728449.jpeg,MISSING,0.462421946,Kb,0.954352834
1705891.jpeg,4-7-1955,0.922864504,"Ørgaard Nors, Thy",0.254183086
1706850.jpeg,1.8.84,0.098820855,Nh,0.012079418
1706773.jpeg,20-6-1908,0.834934829,Tidsvilde,0.754134586
1707421.jpeg,23/6.1905,0.747302213,Mølgård Vendsyssel,0.222100637
1706247.jpeg,9-6-1971,0.870879054,Læsø,0.935935132
1706791.jpeg,4-8-1946,0.181997575,Hjørring,0.818596544
1709435.jpeg,19.V.2022,0.533122158,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.176947560
1743735.jpeg,9.75,0.092285541,Odense,0.891970294
1709301.jpeg,6/9.1907,0.557481055,Budamosen (Vester Ulslev),0.061688390
1707964.jpeg,MISSING,0.675116702,Falster,0.853649591
1705862.jpeg,MISSING,0.924943922,MISSING,0.665016672
1709965.jpeg,12/7 1939 | 12/7 39,0.078323734,Ærø Svendborg Amt,0.079214914
1709465.jpeg,22. 9. 18,0.530448621,Holte,0.802555320
1709327.jpeg,13-4-49,0.552133980,Dyrehaven,0.718487420
1705446.jpeg,15/5 1870,0.100900273,Dyrehaven,0.794237648
1708991.jpeg,5/9.1870,0.592237042,Hammeren Bornholm,0.155262201
1705467.jpeg,7/1870,0.311515611,Ørholm,0.916032131
1707968.jpeg,MISSING,0.673928463,Falster,0.521833889
1708022.jpeg,27.9.1884,0.189721128,Tebbestrup Bakker,0.215268263
1707386.jpeg,MISSING,0.749975750,MISSING,0.641251895
1743503.jpeg,MISSING,0.403604122,SS,0.510842680
1743809.jpeg,16.6.1929,0.374195211,Lellinge skov,0.412218854
1709289.jpeg,MISSING,0.559857533,Kb,0.961779327
1707674.jpeg,MISSING,0.715219764,MISSING,0.278839042
1709408.jpeg,27.IV.2022,0.539360412,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.197444680
1708820.jpeg,MISSING,0.618081237,MISSING,0.610060624
1709992.jpeg,30.10 1964,0.478166111,V.Sjælland Røsnæs Kongstrup Kl,0.213782965
1743827.jpeg,16.6.1929,0.370927554,Lellinge skov,0.410733556
1706451.jpeg,17/6.1871,0.847114277,Jydske Ås,0.244677175
1706912.jpeg,1883,0.815328888,Dyrehaven,0.475492574
1709524.jpeg,MISSING,0.519160352,Kb,0.957026372
1743000.jpeg,29.6.1986,0.416377690,Dybsø,0.795722946
1708483.jpeg,21.9.72,0.641548954,Blåvand,0.046241285
1744588.jpeg,MISSING,0.331121552,MISSING,0.562828130
1709342.jpeg,19-9-1953,0.232200667,Dyrehaven,0.716705062
1705751.jpeg,8-7-60,0.940688087,Vstr. Sømark,0.428854198
1744480.jpeg,MISSING,0.343598060,Øbjerggård,0.417268869
1743516.jpeg,6/6 92,0.212297666,Jægerspris,0.510545620
1728506.jpeg,MISSING,0.452916035,Esbjerg,0.841470142
1708967.jpeg,MISSING,0.596098818,Kb,0.964749924
1705552.jpeg,10-7-37,0.308842073,Rands Fj.,0.687296150
1706035.jpeg,21.VII.2021,0.902961503,"DENMARK: WJ, Gryde Å, 56.35N, 8.50E, 10 m",0.128526826
1706083.jpeg,13/6.1870,0.061688390,Rønne,0.348945135
1705646.jpeg,8.8.1936,0.958511670,Arnager,0.037032434
1706845.jpeg,11-8-49.,0.824537739,Vaserne,0.516783874
1709195.jpeg,29-8-1952,0.236359503,Dyrehaven,0.722646256
1706479.jpeg,MISSING,0.843549560,Al,0.985544104
1709339.jpeg,14-9-1953,0.166253410,Dyrehaven,0.779087602
1728598.jpeg,7.5.1948,0.180512276,Sorø Sjælland,0.325477417
1707375.jpeg,MISSING,0.752055168,MISSING,0.643331313
1705629.jpeg,10/6 1974,0.961185208,STRUER,0.690860867
1743787.jpeg,4/9 1940,0.053073659,Kulhus v. Jægerspris,0.158529858
1707056.jpeg,21.5.1949,0.098226735,Eremitagesletten Dyrehaven,0.148429827
1709228.jpeg,27. 3. 1948,0.084264929,Højkol,0.502822067
1709470.jpeg,MISSING,0.530151561,Dyrehaven,0.468957260
1743852.jpeg,10-6-63,0.205762352,Faxe,0.931776296
1710341.jpeg,23-6-1961,0.474898454,"MidtJylland Galgehøj, Hjarbæk",0.191800546
1705939.jpeg,2.8 1965,0.915735071,V.Sjælland Røsnæs Kongstrup.Kl,0.209030009
1705932.jpeg,11. 5. 49.,0.154668081,Herlev,0.905040921
1709984.jpeg,9-8-1973,0.157638678,Høvblege,0.454401334
1709920.jpeg,MISSING,0.485592604,Boserup,0.803743559
1742721.jpeg,17.5.22,0.216456502,Søllerød,0.529557442
1728474.jpeg,MISSING,0.457371931,MISSING,0.580948772
1744654.jpeg,9-7-1911,0.087532586,Asminderød,0.041785390
1706961.jpeg,MISSING,0.810278872,Dyrchaven,0.074461958
1707630.jpeg,MISSING,0.720863898,Bornholm,0.814437708
1743714.jpeg,20/8.1902,0.210812367,Ved Vester Ulslev,0.173976963
1709189.jpeg,29-8-1952,0.569957563,Dyrehaven,0.724428615
1708363.jpeg,17-6-1911,0.658481358,Asminderød,0.542331009
1743778.jpeg,9-8-36,0.015941194,Grib,0.765422855
1705757.jpeg,20-8-1979,0.304089118,Dueodde,0.416674750
1706806.jpeg,15/8 1968,0.830478933,Jylland Ringkøbing: Vedersø Klit,0.206059412
1707184.jpeg,MISSING,0.786217035,MISSING,0.648381328
1707250.jpeg,MISSING,0.776117005,Dyrehaven,0.090503183
1744583.jpeg,MISSING,0.332309791,MISSING,0.563719309
1708361.jpeg,14-5-1914 | 18/9,0.027229463,Vamdrup,0.512922098
1708757.jpeg,10/1873,0.247944832,Ho | Rask Horsens,0.210812367
1743564.jpeg,MISSING,0.395286450,Rye,0.435686572
1705821.jpeg,MISSING,0.931182176,Slesvig,0.518863292
1707448.jpeg,13/6-1939. | 13/6 39,0.742846317,Ærø Svendborg Amt,0.079809033
1743812.jpeg,16.6.1929,0.373601091,Lellinge skov,0.417862989
1706926.jpeg,19/5.1870,0.168926948,Dyrehaven,0.752352228
1708006.jpeg,MISSING,0.666501970,Lolland,0.851570173
1708411.jpeg,14.4.18,0.653728403,Tisvilde,0.770175811
1708384.jpeg,17-9.49.,0.252697787,Grib Skov.,0.498366172
1707809.jpeg,MISSING,0.698287360,Ti,0.969502880
1707691.jpeg,MISSING,0.711952107,Boserup,0.879196726
1706874.jpeg,26-7-1951,0.279136102,Nivå,0.940093968
1707915.jpeg,1.10.1929.,0.679869657,Jægerspris,0.435092452
1709576.jpeg,21/4 1889.,0.511139739,Rude Hegn,0.774631707
1705824.jpeg,Juli 1819.,0.302009700,Sielland,0.826914216
1708986.jpeg,MISSING,0.593425280,MISSING,0.275571385
1709081.jpeg,20.9.36,0.239627160,Vrist,0.923161564
1708934.jpeg,MISSING,0.597881176,Øbjerggaard,0.059311913
1708908.jpeg,22.8.1915,0.601742952,Horsens,0.679869657
1728600.jpeg,13.6.1950,0.045944226,Langå Jyll.,0.265768415
1706169.jpeg,MISSING,0.136547439,MISSING,0.443707184
1706113.jpeg,6/1870,0.890782055,Bornholm,0.820378903
1706511.jpeg,Septbr. 1887,0.838796605,Aalborg,0.861967263
1743746.jpeg,17/4 27,0.070600182,Liselund,0.253886026
1706508.jpeg,15/6-71,0.282700818,Dronninglund,0.465095483
1706938.jpeg,MISSING,0.813249470,Dyrehaven,0.525695665
1707725.jpeg,24-5-1974,0.707496211,Skallingen,0.455589573
1708743.jpeg,10/1872,0.629072446,Veile.,0.523616247
1705775.jpeg,MISSING,0.937123371,MISSING,0.666799030
1705502.jpeg,MISSING,0.978414671,MISSING,0.675710821
1743717.jpeg,17/8.1902,0.386374659,Vester Ulslev Havn,0.108029706
1707113.jpeg,17-19. 8. 1934.,0.791267051,Dyrehaven,0.424992422
1707967.jpeg,MISSING,0.674225523,Falster,0.853352531
1709054.jpeg,23.8.03,0.583622310,Mølbæk,0.831073052
1706109.jpeg,7/6 1870,0.891079115,Rø Bornholm,0.493910276
1707567.jpeg,5.11-6-1960,0.097632616,SV.Jylland Skallingen,0.228933010
1710000.jpeg,28/7 75,0.071491361,MISSING,0.272303728
1709548.jpeg,MISSING,0.514110336,MISSING,0.590751743
1728561.jpeg,MISSING,0.447866020,MISSING,0.580057593
1728482.jpeg,MISSING,0.455886632,Lolland,0.842658381
1707774.jpeg,MISSING,0.699772658,Øbjerggård,0.542925129
1743593.jpeg,MISSING,0.125853289,MISSING,0.436874811
1708446.jpeg,23-10.1971,0.173085784,"N-JYLLAND SKAGEN, STRANDKANT",0.049806002
1709757.jpeg,MISSING,0.506980903,MISSING,0.585701728
1708437.jpeg,13/10 80,0.066144286,Hareskov,0.283294938
1743060.jpeg,15.10.21,0.406277660,Dyrehaven,0.087532586
1707544.jpeg,MISSING,0.732746287,MISSING,0.637390118
1708707.jpeg,MISSING,0.635013640,MISSING,0.616892998
1706190.jpeg,23/5-1937. | 23/5-37,0.078917854,Tranekær Svendborg Amt,0.070006062
1706151.jpeg,MISSING,0.882464383,Bo,0.976038193
1708710.jpeg,21.10.1977.,0.634419521,Svinø strand,0.401524704
1708344.jpeg,20-9-36,0.661451955,Vrist,0.693534404
1709437.jpeg,24.4.1916,0.532528039,Vestermose,0.405089421
1706826.jpeg,aug 1964,0.828399515,Jylland,0.517080934
1709537.jpeg,MISSING,0.517080934,MISSING,0.591642922
1707270.jpeg,17-VIII-1976,0.771066990,Krenkerup,0.741063959
1728568.jpeg,MISSING,0.446677781,MISSING,0.578869354
1710375.jpeg,30.7.44,0.468363140,DANMARK | Kongelund,0.257450743
1707234.jpeg,MISSING,0.780275841,MISSING,0.647193089
1709911.jpeg,MISSING,0.486780843,MISSING,0.272600788
1707911.jpeg,24.5.1913,0.190018187,Ermelunden,0.427963019
1708432.jpeg,19.5.1975,0.650163686,DANMARK | FANØ KLITPLANTAGE,0.135656259
1706019.jpeg,19.V.2022,0.906526220,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.171006366
1709218.jpeg,28.9.1913,0.187641710,Dyrehaven,0.721755077
1743856.jpeg,10-5-63,0.366768718,Faxe,0.930885117
1743703.jpeg,MISSING,0.388454077,Boserup,0.836123068
1743520.jpeg,15/5.75,0.211703547,Bjergsted,0.431824795
1709753.jpeg,MISSING,0.507872082,MISSING,0.586889967
1708981.jpeg,MISSING,0.594613519,MISSING,0.605901788
1706970.jpeg,MISSING,0.809387693,Kb,0.974255835
1707771.jpeg,MISSING,0.700663838,Øbjerggård,0.041488330
1706920.jpeg,25.9.21,0.814437708,Dyrehaven,0.356668687
1709556.jpeg,IV. 91.,0.230121249,Sondbg,0.393504092
1743975.jpeg,MISSING,0.353103971,MISSING,0.565501667
1706956.jpeg,MISSING,0.811467111,Dyrehaven,0.297850864
1707550.jpeg,19-6-1955,0.732152167,Hvorup,0.899693847
1705816.jpeg,MISSING,0.932073356,Dyrehaven,0.506980903
1706296.jpeg,19.V.2022,0.863452561,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.172491664
1705731.jpeg,17-6-83,0.943658684,MISSING,0.667393149
1708347.jpeg,April 1943,0.660857836,Ø. Assels Mors,0.239033040
1705809.jpeg,MISSING,0.933558654,Dyrehaven,0.761561079
1728484.jpeg,MISSING,0.455292513,Lolland,0.842064262
1706795.jpeg,12/7 1945,0.831370112,Roden Skov Lolland,0.219130039
1705980.jpeg,19.6.96.,0.297553804,Onsild,0.696802061
1707680.jpeg,6/1870.,0.714328584,Bornholm,0.813843589
1708865.jpeg,26.10.72,0.244974235,Marselisb. Sk.,0.370630494
1705471.jpeg,7/1870.,0.982573507,Ørholm,0.833152470
1708849.jpeg,14-IV-1976,0.610654744,Ejstrupholm,0.492424977
1707267.jpeg,23.7.1998,0.771958169,Dyrehaven,0.741955138
1709843.jpeg,19.7.1928,0.225368293,Dronninglund,0.314783268
1707207.jpeg,20-8-62.,0.784434677,Dyrehaven,0.745222795
1706441.jpeg,14/6.1871,0.286265535,Dronninglund,0.310921491
1710378.jpeg,29. august 1993,0.467769021,"DK, NWZ, PG 27 Kongstrup, Røsnæs",0.166550470
1706417.jpeg,8.7.1883,0.848599576,Husum,0.803149439
1743053.jpeg,16.10.1933,0.408060018,Dyrehaven,0.520942710
1707844.jpeg,5/1874,0.113079721,Øbjergg,0.478166111
1743780.jpeg,22-9-36,0.015644135,Bhvbj.,0.016832373
1742985.jpeg,30.8.1997,0.418754168,Draved Skov,0.350430433
1743767.jpeg,3/8 1930.,0.379839345,8km S-V.f. Gram,0.103870870
1705841.jpeg,MISSING,0.928508639,Boserup,0.880682025
1706155.jpeg,MISSING,0.881573204,Lolland,0.864640800
1709032.jpeg,22/8. 1900,0.089909063,Kastbjerg,0.344786299
1728498.jpeg,20.5.1918,0.453510155,Trekroner,0.708981510
1709184.jpeg,27.VIII.1985,0.570848742,EJ: Alling,0.366471658
1709294.jpeg,MISSING,0.558372234,Kb,0.960294028
1706949.jpeg,26/5.1870,0.812061231,Dyrehaven,0.458857229
1744536.jpeg,MISSING,0.340330403,SS,0.948708700
1742732.jpeg,MISSING,0.437171870,Dyrehaven,0.707793271
1706822.jpeg,1976 juni,0.055153077,Vestjyll. Tipperne,0.289236132
1707009.jpeg,17/7.1901,0.801961200,Kjeldskov,0.788890573
1705573.jpeg,16-4-49.,0.969205820,Høveltsvang,0.343895120
1742714.jpeg,18.5.1929,0.438657169,Hovslund,0.769284632
1709961.jpeg,12/7 1939. | 12/7 39,0.078620794,Ærø Svendborg Amt,0.079511973
1708793.jpeg,MISSING,0.621348894,Veile,0.684919673
1707653.jpeg,6/1871,0.117535617,Hund. Lysset,0.020100030
1706054.jpeg,28.6.1938,0.899990906,Frejlev,0.460342528
1705423.jpeg,9.6.1919,0.988811761,Hobro,0.031982419
1744481.jpeg,MISSING,0.343301000,Øbjerggård,0.406871779
1743752.jpeg,18/4 27,0.381918763,Liselund,0.687890270
1706234.jpeg,1.7.28.,0.872958472,Eremitagen,0.551836920
1706053.jpeg,14.5.1938,0.900287966,Ærø,0.042676569
1707931.jpeg,13.5.1938.,0.258936041,Aasø,0.938608669
1709126.jpeg,25.9-1960,0.089314944,Jægerspr. N.sk.,0.311812671
1744683.jpeg,10-5-1956,0.198929979,Kongelunden,0.369739315
1705658.jpeg,15.7.37,0.956135192,Sose,0.798990603
1743987.jpeg,26-7-1951,0.350430433,Nivå,0.929993938
1742711.jpeg,18.5.1929,0.438954229,Hovslund,0.511139739
1706263.jpeg,MISSING,0.869096696,MISSING,0.660560776
1743036.jpeg,27.IV.2022,0.410139436,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.190315247
1706229.jpeg,1-6-50.,0.874146711,Hestehaven. Hillerød,0.240518339
1744693.jpeg,10-5-1956,0.197741740,Kongelunden,0.489157320
1707260.jpeg,9.VII.1985,0.773740527,NWZ: Bjergsted Bk.,0.181106396
1706761.jpeg,2/8 1930.,0.182294635,Aabenraa,0.819487724
1706336.jpeg,21/6.1869.,0.859590785,Nykjøbing lyng. | Tv,0.093770840
1705477.jpeg,Juni 1820.,0.981979388,Sielland,0.821567142
1728588.jpeg,6. v. 2007,0.441924826,DANMARK. NEZ: UC 11 Melby Overdrev,0.113673841
1708377.jpeg,27-4-49.,0.657590179,Frederikslund,0.412812974
1707830.jpeg,MISSING,0.694722643,SS,0.982276447
1706844.jpeg,5-8-1973.,0.824834798,Nordsk.v.Jæ.NEZ.,0.253588966
1707488.jpeg,19-5-1914,0.266362534,Vamdrup,0.801070021
1707767.jpeg,MISSING,0.701555017,Øbjerggård,0.038517733
1709569.jpeg,9/5.1901,0.511733859,Ved Kjeldskov,0.326071537
1743015.jpeg,19.V.2022,0.413407093,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.164173992
1707350.jpeg,MISSING,0.757105183,Bo,0.983464686
1707660.jpeg,MISSING,0.717299182,Al,0.982870567
1707854.jpeg,28-5-1965,0.690860867,V.Sjælland Røsnæs Kongstrup Kl,0.175462261
1707554.jpeg,14-5-1954,0.731558048,Kulhuse,0.822755380
1742744.jpeg,MISSING,0.434201273,Dyrehaven,0.772255229
1706459.jpeg,14/6.1871.,0.284186117,Jydske As,0.226259473
1709443.jpeg,24.9.1919,0.165956350,Aagesholm,0.713140346
1706785.jpeg,29-7-49.,0.832558351,asserbo,0.861076084
1707314.jpeg,17.6.22,0.764531676,Dyrehaven,0.341221582
1706983.jpeg,MISSING,0.807308275,MISSING,0.652243104
1705460.jpeg,MISSING,0.983167627,Veilø Bugt.,0.337062746
1706127.jpeg,6/1862,0.888405577,Alholm. Jægerspris | Ti,0.100009094
1742750.jpeg,MISSING,0.432715975,Øbjerggård,0.497772052
1742731.jpeg,MISSING,0.437468930,Dyrehaven,0.385780540
1705808.jpeg,MISSING,0.933855714,Dyrehaven,0.793049409
1742979.jpeg,MISSING,0.076244316,MISSING,0.573819339
1743544.jpeg,MISSING,0.398851167,Øbjerggård,0.407168839
1705847.jpeg,d. 13/4-1894,0.061985450,Dyrehaven,0.791861170
1743518.jpeg,MISSING,0.401821764,Falster,0.838202486
1707405.jpeg,7/5 70,0.034953016,Rø,0.524210367
1743914.jpeg,14/6 1955,0.105653228,Bommerlund Plantage DK Ap 36,0.139518036
1743574.jpeg,MISSING,0.392909973,SS,0.509951500
1743515.jpeg,MISSING,0.402118824,MISSING,0.571739921
1707174.jpeg,MISSING,0.787999394,MS,0.297553804
1705702.jpeg,MISSING,0.949005759,SS,0.988811761
1707783.jpeg,6/1862,0.699178539,Jægerspris,0.031091240
1708421.jpeg,25-9-1960,0.250915429,Jægerspr. N.sk.,0.259827220
1709754.jpeg,MISSING,0.128526826,MISSING,0.586592907
1707585.jpeg,8.VI.2003,0.724725674,Tofte Skov NEJ,0.380433465
1707744.jpeg,5-5-1974,0.704525614,SKALLINGEN,0.544113368
1708803.jpeg,13-10-46.,0.620457714,S.J. Rørbæk Sø,0.100900273
1709014.jpeg,6.9.02,0.588078206,Sonderburg,0.395880570
1707591.jpeg,2.6.48.,0.724131555,Tystofte Sjæll.,0.236062443
1709231.jpeg,8.10.21,0.564907548,Dyrehaven,0.415486511
1744632.jpeg,15/2 1934 | 15/2 34,0.313297969,Rudkøbing Svendborg Amt | Ru,0.162688694
1709025.jpeg,13/9 1887,0.585998788,København,0.728587451
1705482.jpeg,MISSING,0.980791149,Kb,0.978117611
1708881.jpeg,26-10-1972,0.096147317,Marselisborg Dyrh.,0.073273719
1743893.jpeg,13/6 1954,0.360233404,"Ørgaard Nors, Thy",0.299336162
1708381.jpeg,17-9-49,0.656699000,Grib Skov,0.731558048
1709174.jpeg,MISSING,0.076838436,MISSING,0.594910579
1744590.jpeg,MISSING,0.330824492,MISSING,0.562531070
1706958.jpeg,MISSING,0.810872992,Dyrehaven,0.789187633
1708386.jpeg,15/5 1960,0.655807821,Venø,0.695019703
1708338.jpeg,11/10 1925,0.661749015,"Sjæll., Gladsaxe",0.160312216
1743769.jpeg,10/8 1930.,0.208732949,"Jyll., Holmsld",0.304683237
1709123.jpeg,14-9-1953,0.166847530,Dyrehaven,0.725319794
1705889.jpeg,25/6-9/7 1943,0.923161564,Æbelø,0.918705668
1709896.jpeg,MISSING,0.489751440,Kb,0.954946954
1708452.jpeg,4/6 11,0.035844195,MISSING,0.527775083
1706423.jpeg,17/6.1871,0.113673841,Dronninglund,0.151103365
1705568.jpeg,25/4.42,0.969799939,Ø. Assels Mors.,0.165362231
1706334.jpeg,MISSING,0.859887845,MISSING,0.657887239
1709345.jpeg,14-5-1953,0.055747196,Dyrehaven,0.716408002
1707529.jpeg,27/5-85,0.734825705,Kjeld Sk. Kb,0.088423765
1728599.jpeg,18.5. 1947,0.440142467,Saltholm,0.809090634
1707055.jpeg,21-5-49.,0.273194908,Eremitagen,0.516486814
1707325.jpeg,MISSING,0.762452258,Bornholm,0.683137314
1706349.jpeg,MISSING,0.857808427,Ti,0.517972113
1707360.jpeg,MISSING,0.755619885,Kb,0.971879357
1708664.jpeg,9.78,0.249727190,Tommerup,0.678384359
1705529.jpeg,MISSING,0.972770537,MISSING,0.673334344
1707167.jpeg,13/8 1888,0.114267960,Bognæs | MS,0.397662928
1706460.jpeg,14/6 1871,0.283889057,Jydske As,0.225962413
1707057.jpeg,1.7.28.,0.796614125,Eremitagen,0.547975144
1708878.jpeg,26-10-1972,0.607090027,Marselisborg Dyreh.,0.181403456
1743924.jpeg,16/6 1962,0.357262807,Danmark. Lumssås Sj. odde,0.139220976
1706959.jpeg,MISSING,0.810575932,Dyrehaven,0.386077599
1706461.jpeg,14/6 1871,0.169224007,Jydske As,0.232794786
1744585.jpeg,MISSING,0.332012731,MISSING,0.563422249
1707869.jpeg,4.1.60.,0.260421340,Silkeborg,0.736608063
1709095.jpeg,1834 | 6-10-1914,0.024555926,Nagbøl Skov,0.359639285
1705425.jpeg,19.5.1940,0.988217642,Horsens,0.873849651
1744664.jpeg,19.5.87,0.014455896,Agger Strbr,0.011188239
1707331.jpeg,MISSING,0.760966960,Bornholm,0.693831464
1706973.jpeg,15/5 1870.,0.146350409,Dyrehaven | Kb,0.313595029
1709153.jpeg,19/9 75,0.069411943,MISSING,0.599663534
1705890.jpeg,23/6-29/6 1942,0.299930282,Hagebro v. Skive,0.055747196
1707614.jpeg,22.7.28.,0.722943316,Skagen Sønder strand,0.105653228
1709421.jpeg,27.IV.2022,0.536092755,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.195662322
1743511.jpeg,MISSING,0.126744468,MISSING,0.437765990
1708447.jpeg,4-IV-1969,0.647490149,SJÆLLAND RØRVIG,0.241112458
1706409.jpeg,19.5.1941,0.849490755,Bygholm,0.689375568
1706801.jpeg,22/7 1906,0.830775993,Dyrehaven,0.752946347
1706081.jpeg,3/6.1870,0.143082752,Rønne,0.924646863
1742754.jpeg,MISSING,0.431824795,Øbjerggaard,0.462124886
1707408.jpeg,21/6 83,0.267847833,Esbjerg,0.856323128
1708835.jpeg,MISSING,0.614219460,MISSING,0.606495908
1707639.jpeg,MISSING,0.719378600,Møen,0.765719915
1709873.jpeg,12/7.1870,0.493910276,Ørholm,0.497177933
1743064.jpeg,MISSING,0.405683540,Dyrehaven,0.473413156
1708412.jpeg,2-10-1955,0.653431343,Kagsmosen,0.424695362
1707746.jpeg,9.VI.1982,0.704228554,Skallingen,0.543816308
1743556.jpeg,MISSING,0.396771749,Falster,0.837905426
1708811.jpeg,MISSING,0.130606244,MISSING,0.440439527
1728461.jpeg,MISSING,0.460342528,Kb,0.952570476
1706311.jpeg,6.69.,0.862264323,Rørvig,0.522428008
1709250.jpeg,16/4.1870,0.233983025,Dyrehaven,0.386671719
1709998.jpeg,28.6.87,0.221506517,Harb.,0.472819036
1743993.jpeg,26-7-1961,0.349539254,Nivå,0.929102758
1705427.jpeg,8. 9.1883,0.987920582,Husum,0.919299788
1707905.jpeg,26.9.1922,0.259530161,Dyrehaven,0.735122764
1709979.jpeg,27-7-1915,0.479651410,Skagen,0.895237951
1705648.jpeg,20.5.1915.,0.957917551,Skagen,0.036141255
1708798.jpeg,10/73,0.621051834,Rask Horsens Veile,0.119020915
1709063.jpeg,Aug 1934,0.582137011,Tange v. Ribe,0.419348287
1709929.jpeg,MISSING,0.484107305,MISSING,0.582731131
1744649.jpeg,7-6-1971,0.325774477,LÆSØ,0.052182480
1706812.jpeg,15/8 1968,0.280621400,Jylland Ringkøbing: Vedersø Klit,0.205465293
1743945.jpeg,d. 12 IX 1971,0.174274022,"Ryget, L. Værløse Sj.",0.151994544
1705852.jpeg,1/8.1901,0.927023340,Vester Ulslev - Sandager,0.116347378
1709907.jpeg,MISSING,0.487969082,MISSING,0.272897848
1706238.jpeg,2.8 1965,0.872067293,V.Sjælland Røsnæs Kongstrup Kl,0.158826917
1707064.jpeg,25.8.87.,0.795722946,Harboør,0.505495605
1705461.jpeg,MISSING,0.982870567,Veilø Bugt,0.415189451
1706321.jpeg,7/1862,0.289830252,Rørvig Bugt,0.029011822
1743594.jpeg,8.00,0.072976660,Hvedholm,0.483216126
1743898.jpeg,13/6 1954,0.359639285,"Ørgaard Nors, Thy",0.307950894
1705880.jpeg,6-7.37,0.300227342,Trelde,0.265174295
1705513.jpeg,MISSING,0.975741134,MISSING,0.674819642
1706029.jpeg,19.V.2022,0.904446802,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.169521067
1709772.jpeg,21-6-1956,0.504604426,V.f. Høvblege Møn,0.251806608
1706317.jpeg,6/1869,0.081294332,Rørvig,0.902070324
1743902.jpeg,4/8 | 29. Juli-11. Aug. 1934,0.146944529,Gallehus Skov v. Møgeltønder,0.140112155
1708341.jpeg,22.9.36,0.152291604,Borbjerg,0.362906941
1705835.jpeg,MISSING,0.929993938,MISSING,0.666204911
1705670.jpeg,MISSING,0.954055774,Veilø Bugt.,0.102385571
1743744.jpeg,20.5.1918 | 25.9.01,0.107435587,Trekroner | Ti.,0.091097302
1707917.jpeg,25.9.1937,0.679572598,Dyrehaven,0.734231585
1709413.jpeg,27.IV.2022,0.537875114,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.196553501
